,Grade,Buyer_Name,Qty,Average,year,month,sale_date,purchased
286,GOLDENTIPS,AGALAWATTE PLANTATIONAS,2.0,32000.0,2026,5,2026-05-01,1
287,GOLDENTIPS,AGALAWATTE PLANTATIONAS,22.0,32818.18,2026,6,2026-06-01,1
288,INNOVATIVE,AGALAWATTE PLANTATIONAS,0.0,0.0,2025,1,2025-01-01,0
289,INNOVATIVE,AGALAWATTE PLANTATIONAS,0.0,0.0,2025,2,2025-02-01,0
290,INNOVATIVE,AGALAWATTE PLANTATIONAS,0.0,0.0,2025,3,2025-03-01,0
291,INNOVATIVE,AGALAWATTE PLANTATIONAS,0.0,0.0,2025,4,2025-04-01,0
292,INNOVATIVE,AGALAWATTE PLANTATIONAS,0.0,0.0,2025,5,2025-05-01,0
293,INNOVATIVE,AGALAWATTE PLANTATIONAS,0.0,0.0,2025,6,2025-06-01,0
294,INNOVATIVE,AGALAWATTE PLANTATIONAS,16.0,16000.0,2025,7,2025-07-01,1
295,INNOVATIVE,AGALAWATTE PLANTATIONAS,42.0,15904.76,2025,8,2025-08-01,1
296,INNOVATIVE,AGALAWATTE PLANTATIONAS,17.0,15764.71,2025,9,2025-09-01,1
297,INNOVATIVE,AGALAWATTE PLANTATIONAS,7.0,16000.0,2025,10,2025-10-01,1
298,INNOVATIVE,AGALAWATTE PLANTATIONAS,9.0,15666.67,2025,11,2025-11-01,1
299,INNOVATIVE,AGALAWATTE PLANTATIONAS,5.0,16000.0,2025,12,2025-12-01,1
300,INNOVATIVE,AGALAWATTE PLANTATIONAS,2.0,15000.0,2026,1,2026-01-01,1
301,INNOVATIVE,AGALAWATTE PLANTATIONAS,17.0,17058.82,2026,2,2026-02-01,1
302,INNOVATIVE,AGALAWATTE PLANTATIONAS,14.0,16928.57,2026,3,2026-03-01,1
303,INNOVATIVE,AGALAWATTE PLANTATIONAS,3.0,18000.0,2026,4,2026-04-01,1
304,INNOVATIVE,AGALAWATTE PLANTATIONAS,2.0,18000.0,2026,5,2026-05-01,1
305,INNOVATIVE,AGALAWATTE PLANTATIONAS,6.0,18000.0,2026,6,2026-06-01,1
306,SILVERTIPS,AGALAWATTE PLANTATIONAS,0.0,0.0,2025,1,2025-01-01,0
307,SILVERTIPS,AGALAWATTE PLANTATIONAS,0.0,0.0,2025,2,2025-02-01,0
308,SILVERTIPS,AGALAWATTE PLANTATIONAS,0.0,0.0,2025,3,2025-03-01,0
309,SILVERTIPS,AGALAWATTE PLANTATIONAS,0.0,0.0,2025,4,2025-04-01,0
310,SILVERTIPS,AGALAWATTE PLANTATIONAS,0.0,0.0,2025,5,2025-05-01,0
311,SILVERTIPS,AGALAWATTE PLANTATIONAS,0.0,0.0,2025,6,2025-06-01,0
312,SILVERTIPS,AGALAWATTE PLANTATIONAS,2.0,27000.0,2025,7,2025-07-01,1
313,SILVERTIPS,AGALAWATTE PLANTATIONAS,33.0,27272.73,2025,8,2025-08-01,1
314,SILVERTIPS,AGALAWATTE PLANTATIONAS,38.0,26881.58,2025,9,2025-09-01,1
315,SILVERTIPS,AGALAWATTE PLANTATIONAS,13.0,25076.92,2025,10,2025-10-01,1
316,SILVERTIPS,AGALAWATTE PLANTATIONAS,10.0,26900.0,2025,11,2025-11-01,1
317,SILVERTIPS,AGALAWATTE PLANTATIONAS,22.0,25500.0,2025,12,2025-12-01,1
318,SILVERTIPS,AGALAWATTE PLANTATIONAS,24.0,27250.0,2026,1,2026-01-01,1
319,SILVERTIPS,AGALAWATTE PLANTATIONAS,20.0,27150.0,2026,2,2026-02-01,1
320,SILVERTIPS,AGALAWATTE PLANTATIONAS,51.0,26921.57,2026,3,2026-03-01,1
321,SILVERTIPS,AGALAWATTE PLANTATIONAS,27.0,27074.07,2026,4,2026-04-01,1
322,SILVERTIPS,AGALAWATTE PLANTATIONAS,11.0,23909.09,2026,5,2026-05-01,1
323,SILVERTIPS,AGALAWATTE PLANTATIONAS,14.0,27214.29,2026,6,2026-06-01,1
324,SILVERTIPS,AGARAPATANA PLANTATIONS,0.0,0.0,2026,1,2026-01-01,0
325,SILVERTIPS,AGARAPATANA PLANTATIONS,2.0,27000.0,2026,2,2026-02-01,1
326,SILVERTIPS,AGARAPATANA PLANTATIONS,2.0,27000.0,2026,3,2026-03-01,1
327,SILVERTIPS,AGARAPATANA PLANTATIONS,0.0,0.0,2026,4,2026-04-01,0
328,SILVERTIPS,AGARAPATANA PLANTATIONS,0.0,0.0,2026,5,2026-05-01,0
329,SILVERTIPS,AGARAPATANA PLANTATIONS,0.0,0.0,2026,6,2026-06-01,0
330,GOLDENTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,1,2023-01-01,0
331,GOLDENTIPS,AHAMED TEA (PVT) LTD.,3.0,30000.0,2023,2,2023-02-01,1
332,GOLDENTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,3,2023-03-01,0
333,GOLDENTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,4,2023-04-01,0
334,GOLDENTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,5,2023-05-01,0
335,GOLDENTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,6,2023-06-01,0
336,GOLDENTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,7,2023-07-01,0
337,GOLDENTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,8,2023-08-01,0
338,GOLDENTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,9,2023-09-01,0
339,GOLDENTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,10,2023-10-01,0
340,GOLDENTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,11,2023-11-01,0
341,GOLDENTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,12,2023-12-01,0
342,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,1,2023-01-01,0
343,SILVERTIPS,AHAMED TEA (PVT) LTD.,5.0,23000.0,2023,2,2023-02-01,1
344,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,3,2023-03-01,0
345,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,4,2023-04-01,0
346,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,5,2023-05-01,0
347,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,6,2023-06-01,0
348,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,7,2023-07-01,0
349,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,8,2023-08-01,0
350,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,9,2023-09-01,0
351,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,10,2023-10-01,0
352,SILVERTIPS,AHAMED TEA (PVT) LTD.,5.0,28000.0,2023,11,2023-11-01,1
353,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2023,12,2023-12-01,0
354,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2024,1,2024-01-01,0
355,SILVERTIPS,AHAMED TEA (PVT) LTD.,1.0,28000.0,2024,2,2024-02-01,1
356,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2024,3,2024-03-01,0
357,SILVERTIPS,AHAMED TEA (PVT) LTD.,2.0,30000.0,2024,4,2024-04-01,1
358,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2024,5,2024-05-01,0
359,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2024,6,2024-06-01,0
360,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2024,7,2024-07-01,0
361,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2024,8,2024-08-01,0
362,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2024,9,2024-09-01,0
363,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2024,10,2024-10-01,0
364,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2024,11,2024-11-01,0
365,SILVERTIPS,AHAMED TEA (PVT) LTD.,0.0,0.0,2024,12,2024-12-01,0
366,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,1,2023-01-01,0
367,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,2,2023-02-01,0
368,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,3,2023-03-01,0
369,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,4,2023-04-01,0
370,GOLDENTIPS,AHMAD TEA (PVT) LTD,6.0,36000.0,2023,5,2023-05-01,1
371,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,6,2023-06-01,0
372,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,7,2023-07-01,0
373,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,8,2023-08-01,0
374,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,9,2023-09-01,0
375,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,10,2023-10-01,0
376,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,11,2023-11-01,0
377,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,12,2023-12-01,0
378,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,1,2024-01-01,0
379,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,2,2024-02-01,0
380,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,3,2024-03-01,0
381,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,4,2024-04-01,0
382,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,5,2024-05-01,0
383,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,6,2024-06-01,0
384,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,7,2024-07-01,0
385,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,8,2024-08-01,0
386,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,9,2024-09-01,0
387,GOLDENTIPS,AHMAD TEA (PVT) LTD,9.0,32500.0,2024,10,2024-10-01,1
388,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,11,2024-11-01,0
389,GOLDENTIPS,AHMAD TEA (PVT) LTD,3.0,33000.0,2024,12,2024-12-01,1
390,GOLDENTIPS,AHMAD TEA (PVT) LTD,1.0,32000.0,2026,1,2026-01-01,1
391,GOLDENTIPS,AHMAD TEA (PVT) LTD,1.0,32000.0,2026,2,2026-02-01,1
392,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2026,3,2026-03-01,0
393,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2026,4,2026-04-01,0
394,GOLDENTIPS,AHMAD TEA (PVT) LTD,2.0,32000.0,2026,5,2026-05-01,1
395,GOLDENTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2026,6,2026-06-01,0
396,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,1,2023-01-01,0
397,SILVERTIPS,AHMAD TEA (PVT) LTD,2.0,24000.0,2023,2,2023-02-01,1
398,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,3,2023-03-01,0
399,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,4,2023-04-01,0
400,SILVERTIPS,AHMAD TEA (PVT) LTD,2.0,29000.0,2023,5,2023-05-01,1
401,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,6,2023-06-01,0
402,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,7,2023-07-01,0
403,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,8,2023-08-01,0
404,SILVERTIPS,AHMAD TEA (PVT) LTD,5.0,28000.0,2023,9,2023-09-01,1
405,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,10,2023-10-01,0
406,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,11,2023-11-01,0
407,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2023,12,2023-12-01,0
408,SILVERTIPS,AHMAD TEA (PVT) LTD,2.0,28000.0,2024,1,2024-01-01,1
409,SILVERTIPS,AHMAD TEA (PVT) LTD,2.0,27500.0,2024,2,2024-02-01,1
410,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,3,2024-03-01,0
411,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,4,2024-04-01,0
412,SILVERTIPS,AHMAD TEA (PVT) LTD,4.0,29500.0,2024,5,2024-05-01,1
413,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,6,2024-06-01,0
414,SILVERTIPS,AHMAD TEA (PVT) LTD,1.0,32000.0,2024,7,2024-07-01,1
415,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,8,2024-08-01,0
416,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,9,2024-09-01,0
417,SILVERTIPS,AHMAD TEA (PVT) LTD,5.0,27000.0,2024,10,2024-10-01,1
418,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,11,2024-11-01,0
419,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2024,12,2024-12-01,0
420,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2025,1,2025-01-01,0
421,SILVERTIPS,AHMAD TEA (PVT) LTD,2.0,29000.0,2025,2,2025-02-01,1
422,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2025,3,2025-03-01,0
423,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2025,4,2025-04-01,0
424,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2025,5,2025-05-01,0
425,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2025,6,2025-06-01,0
426,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2025,7,2025-07-01,0
427,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2025,8,2025-08-01,0
428,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2025,9,2025-09-01,0
429,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2025,10,2025-10-01,0
430,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2025,11,2025-11-01,0
431,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2025,12,2025-12-01,0
432,SILVERTIPS,AHMAD TEA (PVT) LTD,5.0,27000.0,2026,1,2026-01-01,1
433,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2026,2,2026-02-01,0
434,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2026,3,2026-03-01,0
435,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2026,4,2026-04-01,0
436,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2026,5,2026-05-01,0
437,SILVERTIPS,AHMAD TEA (PVT) LTD,0.0,0.0,2026,6,2026-06-01,0
438,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,1,2023-01-01,0
439,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,2,2023-02-01,0
440,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,3,2023-03-01,0
441,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,4,2023-04-01,0
442,GOLDENTIPS,AKBAR BROTHERS LTD.,4.0,31250.0,2023,5,2023-05-01,1
443,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,6,2023-06-01,0
444,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,7,2023-07-01,0
445,GOLDENTIPS,AKBAR BROTHERS LTD.,1.0,33000.0,2023,8,2023-08-01,1
446,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,9,2023-09-01,0
447,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,10,2023-10-01,0
448,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,11,2023-11-01,0
449,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,12,2023-12-01,0
450,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,1,2024-01-01,0
451,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,2,2024-02-01,0
452,GOLDENTIPS,AKBAR BROTHERS LTD.,2.0,35000.0,2024,3,2024-03-01,1
453,GOLDENTIPS,AKBAR BROTHERS LTD.,3.0,34333.33,2024,4,2024-04-01,1
454,GOLDENTIPS,AKBAR BROTHERS LTD.,10.0,35000.0,2024,5,2024-05-01,1
455,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,6,2024-06-01,0
456,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,7,2024-07-01,0
457,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,8,2024-08-01,0
458,GOLDENTIPS,AKBAR BROTHERS LTD.,14.0,32785.71,2024,9,2024-09-01,1
459,GOLDENTIPS,AKBAR BROTHERS LTD.,3.0,32833.33,2024,10,2024-10-01,1
460,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,11,2024-11-01,0
461,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,12,2024-12-01,0
462,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,1,2025-01-01,0
463,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,2,2025-02-01,0
464,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,3,2025-03-01,0
465,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,4,2025-04-01,0
466,GOLDENTIPS,AKBAR BROTHERS LTD.,3.0,31000.0,2025,5,2025-05-01,1
467,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,6,2025-06-01,0
468,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,7,2025-07-01,0
469,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,8,2025-08-01,0
470,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,9,2025-09-01,0
471,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,10,2025-10-01,0
472,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,11,2025-11-01,0
473,GOLDENTIPS,AKBAR BROTHERS LTD.,1.0,31000.0,2025,12,2025-12-01,1
474,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2026,1,2026-01-01,0
475,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2026,2,2026-02-01,0
476,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2026,3,2026-03-01,0
477,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2026,4,2026-04-01,0
478,GOLDENTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2026,5,2026-05-01,0
479,GOLDENTIPS,AKBAR BROTHERS LTD.,1.0,30000.0,2026,6,2026-06-01,1
480,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2023,1,2023-01-01,0
481,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2023,2,2023-02-01,0
482,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2023,3,2023-03-01,0
483,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2023,4,2023-04-01,0
484,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2023,5,2023-05-01,0
485,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2023,6,2023-06-01,0
486,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2023,7,2023-07-01,0
487,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2023,8,2023-08-01,0
488,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2023,9,2023-09-01,0
489,INNOVATIVE,AKBAR BROTHERS LTD.,52.0,45000.0,2023,10,2023-10-01,1
490,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2023,11,2023-11-01,0
491,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2023,12,2023-12-01,0
492,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2024,1,2024-01-01,0
493,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2024,2,2024-02-01,0
494,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2024,3,2024-03-01,0
495,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2024,4,2024-04-01,0
496,INNOVATIVE,AKBAR BROTHERS LTD.,3.0,16666.67,2024,5,2024-05-01,1
497,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2024,6,2024-06-01,0
498,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2024,7,2024-07-01,0
499,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2024,8,2024-08-01,0
500,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2024,9,2024-09-01,0
501,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2024,10,2024-10-01,0
502,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2024,11,2024-11-01,0
503,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2024,12,2024-12-01,0
504,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2025,1,2025-01-01,0
505,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2025,2,2025-02-01,0
506,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2025,3,2025-03-01,0
507,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2025,4,2025-04-01,0
508,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2025,5,2025-05-01,0
509,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2025,6,2025-06-01,0
510,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2025,7,2025-07-01,0
511,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2025,8,2025-08-01,0
512,INNOVATIVE,AKBAR BROTHERS LTD.,1.0,35000.0,2025,9,2025-09-01,1
513,INNOVATIVE,AKBAR BROTHERS LTD.,2.0,35000.0,2025,10,2025-10-01,1
514,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2025,11,2025-11-01,0
515,INNOVATIVE,AKBAR BROTHERS LTD.,0.0,0.0,2025,12,2025-12-01,0
516,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,1,2023-01-01,0
517,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,2,2023-02-01,0
518,SILVERTIPS,AKBAR BROTHERS LTD.,6.0,26666.67,2023,3,2023-03-01,1
519,SILVERTIPS,AKBAR BROTHERS LTD.,3.0,24666.67,2023,4,2023-04-01,1
520,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,5,2023-05-01,0
521,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,6,2023-06-01,0
522,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,7,2023-07-01,0
523,SILVERTIPS,AKBAR BROTHERS LTD.,4.0,26375.0,2023,8,2023-08-01,1
524,SILVERTIPS,AKBAR BROTHERS LTD.,5.0,24800.0,2023,9,2023-09-01,1
525,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,10,2023-10-01,0
526,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,11,2023-11-01,0
527,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2023,12,2023-12-01,0
528,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,1,2024-01-01,0
529,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,2,2024-02-01,0
530,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,3,2024-03-01,0
531,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,4,2024-04-01,0
532,SILVERTIPS,AKBAR BROTHERS LTD.,10.0,30200.0,2024,5,2024-05-01,1
533,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,6,2024-06-01,0
534,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,7,2024-07-01,0
535,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,8,2024-08-01,0
536,SILVERTIPS,AKBAR BROTHERS LTD.,14.0,26678.57,2024,9,2024-09-01,1
537,SILVERTIPS,AKBAR BROTHERS LTD.,1.0,27000.0,2024,10,2024-10-01,1
538,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2024,11,2024-11-01,0
539,SILVERTIPS,AKBAR BROTHERS LTD.,4.0,24500.0,2024,12,2024-12-01,1
540,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,1,2025-01-01,0
541,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,2,2025-02-01,0
542,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,3,2025-03-01,0
543,SILVERTIPS,AKBAR BROTHERS LTD.,1.0,27000.0,2025,4,2025-04-01,1
544,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,5,2025-05-01,0
545,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,6,2025-06-01,0
546,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,7,2025-07-01,0
547,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,8,2025-08-01,0
548,SILVERTIPS,AKBAR BROTHERS LTD.,3.0,26000.0,2025,9,2025-09-01,1
549,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,10,2025-10-01,0
550,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2025,11,2025-11-01,0
551,SILVERTIPS,AKBAR BROTHERS LTD.,2.0,27000.0,2025,12,2025-12-01,1
552,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2026,1,2026-01-01,0
553,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2026,2,2026-02-01,0
554,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2026,3,2026-03-01,0
555,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2026,4,2026-04-01,0
556,SILVERTIPS,AKBAR BROTHERS LTD.,0.0,0.0,2026,5,2026-05-01,0
557,SILVERTIPS,AKBAR BROTHERS LTD.,2.0,25000.0,2026,6,2026-06-01,1
558,SILVERTIPS,ALMAR TEAS (PTE) LTD.,0.0,0.0,2024,1,2024-01-01,0
559,SILVERTIPS,ALMAR TEAS (PTE) LTD.,0.0,0.0,2024,2,2024-02-01,0
560,SILVERTIPS,ALMAR TEAS (PTE) LTD.,0.0,0.0,2024,3,2024-03-01,0
561,SILVERTIPS,ALMAR TEAS (PTE) LTD.,0.0,0.0,2024,4,2024-04-01,0
